21.22	12.54
20.84	12.54
21.03	12.54
21.11	12.54
20.94	12.54
20.94	12.54
21.03	12.54
21.11	12.54
20.94	12.55
21.03	12.55
21.03	12.55
21.03	12.55
21.19	12.55
21.03	12.55
21.19	12.55
20.94	12.55
21.03	12.55
21.11	12.55
20.94	12.55
20.94	12.56
21.03	12.56
21.11	12.56
20.86	12.56
21.03	12.56
21.11	12.56
20.94	12.56
20.92	12.56
21.03	12.56
21.13	12.56
20.92	12.57
21.11	12.57
20.94	12.57
21.11	12.57
20.94	12.57
21.03	12.57
10.61	12.57
31.67	12.57
20.94	12.57
21.01	12.57
10.43	12.58
31.54	12.58
21.03	12.58
21.03	12.58
21.11	12.58
20.94	12.58
10.51	12.58
20.94	12.58
21.03	12.58
21.11	12.58
21.11	12.58
20.94	12.59
21.03	12.59
21.03	12.59
21.11	12.59
20.94	12.59
21.03	12.59
21.19	12.59
21.03	12.59
21.03	12.59
21.11	12.59
20.94	12.60
21.03	12.60
21.30	12.60
21.19	12.60
21.03	12.60
21.39	12.60
21.11	12.60
21.11	12.60
21.03	12.60
21.19	12.60
21.13	12.61
21.01	12.61
20.94	12.61
20.94	12.61
20.94	12.61
21.03	12.61
20.94	12.61
21.03	12.61
21.03	12.61
21.03	12.61
21.03	12.61
21.11	12.62
20.84	12.62
21.03	12.62
21.11	12.62
20.94	12.62
21.11	12.62
20.94	12.62
20.94	12.62
21.03	12.62
21.03	12.62
21.11	12.63
20.86	12.63
21.11	12.63
20.84	12.63
21.03	12.63
21.22	12.63
20.84	12.63
21.03	12.63
21.03	12.63
21.13	12.63
20.92	12.64
20.94	12.64
21.11	12.64
20.94	12.64
20.94	12.64
21.03	12.64
21.03	12.64
21.11	12.64
20.94	12.64
21.03	12.64
21.11	12.64
20.94	12.65
21.03	12.65
21.03	12.65
31.54	12.65
21.03	12.65
20.84	12.65
21.03	12.65
21.11	12.65
20.94	12.65
20.94	12.65
21.19	12.66
20.94	12.66
20.94	12.66
21.11	12.66
20.94	12.66
21.03	12.66
21.03	12.66
21.11	12.66
20.94	12.66
21.03	12.66
21.11	12.67
20.94	12.67
20.92	12.67
20.94	12.67
20.86	12.67
31.54	12.67
20.94	12.67
21.03	12.67
21.19	12.67
20.94	12.67
21.03	12.67
21.11	12.68
20.94	12.68
21.03	12.68
21.03	12.68
21.11	12.68
20.94	12.68
21.03	12.68
21.11	12.68
20.92	12.68
21.03	12.68
21.13	12.69
20.92	12.69
31.54	12.69
20.78	12.69
21.11	12.69
20.94	12.69
21.11	12.69
21.03	12.69
21.03	12.69
21.11	12.69
20.94	12.70
21.03	12.70
21.11	12.70
21.03	12.70
21.19	12.70
20.86	12.70
31.67	12.70
21.03	12.70
21.19	12.70
21.03	12.70
21.22	12.70
21.03	12.71
21.19	12.71
21.03	12.71
21.03	12.71
21.03	12.71
21.03	12.71
21.03	12.71
21.03	12.71
31.54	12.71
20.94	12.71
20.76	12.72
20.86	12.72
21.03	12.72
20.92	12.72
21.03	12.72
21.03	12.72
21.13	12.72
20.92	12.72
20.94	12.72
21.03	12.72
20.86	12.73
31.67	12.73
20.86	12.73
20.92	12.73
20.94	12.73
21.03	12.73
21.03	12.73
21.03	12.73
21.03	12.73
21.03	12.73
21.11	12.73
20.86	12.74
21.03	12.74
31.14	12.74
20.94	12.74
20.94	12.74
21.03	12.74
21.03	12.74
21.11	12.74
20.94	12.74
21.11	12.74
20.94	12.75
21.03	12.75
21.03	12.75
21.01	12.75
21.03	12.75
21.03	12.75
21.22	12.75
20.94	12.75
21.03	12.75
21.03	12.75
21.11	12.76
20.94	12.76
20.92	12.76
21.03	12.76
21.03	12.76
21.11	12.76
20.86	12.76
21.03	12.76
21.19	12.76
21.03	12.76
21.03	12.76
21.11	12.77
20.94	12.77
20.94	12.77
21.03	12.77
21.03	12.77
21.11	12.77
20.86	12.77
21.03	12.77
21.11	12.77
20.94	12.77
21.03	12.78
21.11	12.78
20.84	12.78
21.03	12.78
21.13	12.78
21.11	12.78
21.03	12.78
21.11	12.78
20.94	12.78
21.03	12.78
21.28	12.79
21.03	12.79
21.03	12.79
21.11	12.79
20.94	12.79
20.94	12.79
21.03	12.79
21.28	12.79
10.43	12.79
21.19	12.79
21.03	12.79
21.03	12.80
21.13	12.80
21.19	12.80
21.11	12.80
21.03	12.80
21.19	12.80
21.13	12.80
21.03	12.80
21.19	12.80
21.30	12.80
21.03	12.81
21.36	12.81
20.86	12.81
21.03	12.81
21.11	12.81
20.94	12.81
20.94	12.81
21.03	12.81
21.03	12.81
10.60	12.81
21.11	12.82
20.94	12.82
21.11	12.82
20.86	12.82
21.03	12.82
21.11	12.82
20.94	12.82
21.03	12.82
21.03	12.82
21.11	12.82
21.11	12.82
20.94	12.83
21.03	12.83
21.03	12.83
21.03	12.83
21.03	12.83
21.11	12.83
21.11	12.83
20.94	12.83
21.03	12.83
21.03	12.83
21.11	12.84
21.11	12.84
20.86	12.84
21.19	12.84
10.56	12.84
20.94	12.84
21.03	12.84
21.03	12.84
21.11	12.84
20.94	12.84
21.03	12.85
21.11	12.85
20.94	12.85
20.94	12.85
21.19	12.85
20.94	12.85
21.19	12.85
21.03	12.85
21.03	12.85
10.56	12.85
20.94	12.85
21.19	12.86
20.94	12.86
21.03	12.86
21.03	12.86
21.11	12.86
21.11	12.86
20.94	12.86
21.03	12.86
21.03	12.86
21.11	12.86
20.94	12.87
21.22	12.87
20.84	12.87
21.11	12.87
20.94	12.87
21.03	12.87
21.03	12.87
21.11	12.87
20.94	12.87
21.03	12.87
21.11	12.88
20.94	12.88
20.94	12.88
10.60	12.88
21.11	12.88
31.42	12.88
10.56	12.88
21.03	12.88
21.11	12.88
21.13	12.88
20.92	12.88
21.11	12.89
20.94	12.89
21.03	12.89
21.03	12.89
21.11	12.89
21.03	12.89
21.03	12.89
21.22	12.89
20.92	12.89
21.03	12.89
21.13	12.90
21.03	12.90
21.19	12.90
21.30	12.90
21.03	12.90
21.36	12.90
21.22	12.90
21.03	12.90
21.19	12.90
21.11	12.90
21.03	12.91
21.22	12.91
20.84	12.91
20.94	12.91
21.03	12.91
21.03	12.91
21.03	12.91
21.11	12.91
20.86	12.91
21.03	12.91
21.11	12.91
20.84	12.92
21.03	12.92
21.03	12.92
21.22	12.92
20.92	12.92
31.42	12.92
20.78	12.92
21.03	12.92
21.03	12.92
21.11	12.92
20.94	12.93
21.01	12.93
21.13	12.93
20.92	12.93
20.94	12.93
20.94	12.93
21.03	12.93
21.11	12.93
20.86	12.93
21.03	12.93
21.11	12.94
20.94	12.94
21.11	12.94
20.84	12.94
21.03	12.94
21.13	12.94
20.92	12.94
21.03	12.94
21.13	12.94
20.84	12.94
31.54	12.94
20.94	12.95
21.03	12.95
21.11	12.95
20.94	12.95
20.94	12.95
21.03	12.95
21.11	12.95
20.94	12.95
21.03	12.95
21.19	12.95
21.03	12.96
21.11	12.96
20.86	12.96
31.79	12.96
20.76	12.96
21.03	12.96
21.03	12.96
21.13	12.96
20.92	12.96
21.03	12.96
21.11	12.97
20.94	12.97
20.78	12.97
21.03	12.97
20.84	12.97
31.54	12.97
20.94	12.97
21.03	12.97
21.30	12.97
21.01	12.97
21.13	12.97
20.92	12.98
21.03	12.98
21.03	12.98
21.13	12.98
20.84	12.98
21.03	12.98
21.11	12.98
31.42	12.98
20.78	12.98
21.11	12.98
20.92	12.99
21.03	12.99
21.03	12.99
21.13	12.99
21.11	12.99
21.11	12.99
20.94	12.99
21.03	12.99
21.11	12.99
21.03	12.99
31.14	13.00
20.94	13.00
21.19	13.00
21.13	13.00
21.11	13.00
21.19	13.00
21.11	13.00
21.22	13.00
21.19	13.00
21.19	13.00
21.22	13.00
21.11	13.01
21.39	13.01
20.92	13.01
21.13	13.01
20.92	13.01
21.13	13.01
21.03	13.01
21.19	13.01
21.03	13.01
21.03	13.01
21.11	13.02
31.54	13.02
21.11	13.02
20.86	13.02
21.11	13.02
21.03	13.02
21.19	13.02
21.03	13.02
21.22	13.02
21.11	13.02
21.11	13.03
21.03	13.03
21.03	13.03
21.19	13.03
21.03	13.03
21.11	13.03
21.03	13.03
21.22	13.03
20.94	13.03
21.11	13.03
20.94	13.03
21.11	13.04
21.03	13.04
21.19	13.04
21.03	13.04
21.19	13.04
21.22	13.04
21.03	13.04
21.19	13.04
21.11	13.04
21.03	13.04
21.39	13.05
21.03	13.05
21.11	13.05
21.03	13.05
21.11	13.05
21.13	13.05
21.03	13.05
21.01	13.05
21.30	13.05
21.19	13.05
21.13	13.06
21.03	13.06
21.36	13.06
21.11	13.06
10.43	13.06
21.19	13.06
21.13	13.06
21.03	13.06
21.03	13.06
21.19	13.06
21.11	13.06
21.03	13.07
21.19	13.07
21.03	13.07
21.22	13.07
21.03	13.07
21.19	13.07
21.22	13.07
21.03	13.07
21.28	13.07
21.11	13.07
21.03	13.08
21.22	13.08
21.03	13.08
21.11	13.08
21.11	13.08
21.03	13.08
21.19	13.08
21.22	13.08
21.03	13.08
21.36	13.08
21.03	13.08
21.22	13.09
21.11	13.09
21.03	13.09
10.64	13.09
21.22	13.09
21.03	13.09
21.19	13.09
20.94	13.09
21.19	13.09
21.22	13.09
21.03	13.10
21.28	13.10
21.11	13.10
21.03	13.10
21.13	13.10
21.01	13.10
21.13	13.10
21.03	13.10
21.11	13.10
21.03	13.10
21.19	13.11
21.22	13.11
20.76	13.11
20.86	13.11
20.92	13.11
20.94	13.11
20.94	13.11
20.94	13.11
20.92	13.11
20.94	13.11
20.94	13.11
21.03	13.12
20.94	13.12
20.94	13.12
20.92	13.12
20.94	13.12
20.94	13.12
21.03	13.12
21.11	13.12
20.76	13.12
21.13	13.12
21.03	13.13
21.03	13.13
20.92	13.13
20.94	13.13
21.11	13.13
20.86	13.13
21.03	13.13
21.03	13.13
21.03	13.13
21.03	13.13
21.03	13.14
21.03	13.14
21.03	13.14
20.94	13.14
21.03	13.14
21.01	13.14
20.94	13.14
21.03	13.14
21.11	13.14
20.94	13.14
20.94	13.14
21.03	13.15
21.03	13.15
21.03	13.15
21.03	13.15
21.03	13.15
21.03	13.15
21.03	13.15
21.03	13.15
21.11	13.15
20.86	13.15
20.84	13.16
21.03	13.16
31.42	13.16
20.86	13.16
10.51	13.16
31.39	13.16
21.11	13.16
20.94	13.16
20.94	13.16
21.03	13.16
21.03	13.17
21.03	13.17
21.03	13.17
21.03	13.17
20.94	13.17
21.03	13.17
21.03	13.17
21.03	13.17
21.03	13.17
21.03	13.17
21.11	13.17
20.84	13.18
21.03	13.18
21.03	13.18
31.54	13.18
21.11	13.18
20.70	13.18
21.11	13.18
20.94	13.18
21.03	13.18
21.03	13.18
21.03	13.19
21.11	13.19
20.84	13.19
21.03	13.19
21.03	13.19
21.03	13.19
31.42	13.19
21.03	13.19
21.03	13.19
21.11	13.19
20.94	13.20
20.94	13.20
21.28	13.20
21.03	13.20
21.11	13.20
21.03	13.20
21.13	13.20
31.67	13.20
20.76	13.20
21.11	13.20
20.86	13.20
21.30	13.21
21.01	13.21
20.94	13.21
20.94	13.21
20.94	13.21
31.14	13.21
20.94	13.21
20.94	13.21
20.94	13.21
20.92	13.21
21.13	13.22
20.84	13.22
31.54	13.22
20.52	13.22
20.94	13.22
21.03	13.22
21.03	13.22
21.03	13.22
21.03	13.22
21.19	13.22
20.94	13.23
31.26	13.23
20.86	13.23
20.94	13.23
20.94	13.23
20.92	13.23
21.03	13.23
21.03	13.23
31.54	13.23
20.78	13.23
20.92	13.24
20.94	13.24
20.94	13.24
21.03	13.24
21.03	13.24
31.29	13.24
20.92	13.24
20.94	13.24
21.03	13.24
20.86	13.24
21.03	13.24
21.11	13.25
20.76	13.25
31.29	13.25
20.94	13.25
21.03	13.25
21.03	13.25
21.03	13.25
21.03	13.25
21.19	13.25
21.03	13.25
31.14	13.26
20.94	13.26
20.94	13.26
21.11	13.26
20.86	13.26
21.03	13.26
21.03	13.26
31.67	13.26
20.52	13.26
21.01	13.26
21.03	13.27
21.03	13.27
21.03	13.27
21.03	13.27
21.03	13.27
31.29	13.27
20.94	13.27
21.03	13.27
21.03	13.27
21.11	13.27
20.94	13.27
20.92	13.28
21.03	13.28
31.54	13.28
20.94	13.28
20.68	13.28
20.94	13.28
21.03	13.28
21.03	13.28
21.11	13.28
20.94	13.28
21.03	13.29
21.03	13.29
21.03	13.29
31.14	13.29
20.94	13.29
21.22	13.29
20.92	13.29
21.03	13.29
21.03	13.29
21.11	13.29
20.94	13.30
21.03	13.30
31.42	13.30
20.94	13.30
21.11	13.30
20.86	13.30
21.11	13.30
21.03	13.30
21.19	13.30
21.03	13.30
21.19	13.30
21.03	13.31
21.22	13.31
20.94	13.31
20.92	13.31
20.78	13.31
31.42	13.31
20.84	13.31
21.03	13.31
20.94	13.31
21.03	13.31
21.03	13.32
21.03	13.32
21.03	13.32
20.84	13.32
21.13	13.32
20.76	13.32
20.94	13.32
21.11	13.32
20.94	13.32
21.03	13.32
21.03	13.33
21.19	13.33
20.86	13.33
31.39	13.33
20.94	13.33
20.78	13.33
21.03	13.33
21.03	13.33
21.03	13.33
21.11	13.33
20.84	13.34
21.03	13.34
20.78	13.34
21.03	13.34
21.03	13.34
21.03	13.34
21.11	13.34
20.94	13.34
20.92	13.34
21.03	13.34
21.22	13.34
20.84	13.35
21.03	13.35
21.03	13.35
21.03	13.35
21.03	13.35
21.03	13.35
20.86	13.35
21.03	13.35
21.28	13.35
20.86	13.35
20.94	13.36
31.54	13.36
20.84	13.36
20.94	13.36
21.03	13.36
21.03	13.36
21.03	13.36
21.03	13.36
21.19	13.36
20.94	13.36
21.03	13.37
21.03	13.37
20.94	13.37
20.94	13.37
20.92	13.37
21.03	13.37
21.03	13.37
21.03	13.37
21.03	13.37
21.03	13.37
21.11	13.37
20.86	13.38
20.94	13.38
21.19	13.38
20.94	13.38
21.03	13.38
21.03	13.38
21.19	13.38
21.03	13.38
21.03	13.38
21.22	13.38
20.92	13.39
21.03	13.39
21.03	13.39
21.03	13.39
21.03	13.39
21.03	13.39
21.11	13.39
20.94	13.39
21.03	13.39
21.03	13.39
21.11	13.40
20.94	13.40
21.03	13.40
21.11	13.40
21.22	13.40
21.03	13.40
10.64	13.40
21.30	13.40
21.11	13.40
20.94	13.40
21.11	13.40
21.19	13.41
21.11	13.41
20.70	13.41
21.03	13.41
31.54	13.41
20.92	13.41
20.94	13.41
21.03	13.41
21.11	13.41
21.13	13.41
21.01	13.42
21.03	13.42
21.03	13.42
21.03	13.42
21.03	13.42
21.03	13.42
21.03	13.42
21.13	13.42
20.92	13.42
20.94	13.42
21.03	13.43
21.03	13.43
21.03	13.43
21.03	13.43
21.03	13.43
21.03	13.43
21.03	13.43
21.03	13.43
21.11	13.43
21.03	13.43
21.03	13.43
21.03	13.44
31.67	13.44
20.86	13.44
20.94	13.44
20.84	13.44
21.22	13.44
20.76	13.44
21.19	13.44
20.94	13.44
21.19	13.44
20.94	13.45
21.03	13.45
21.03	13.45
21.03	13.45
21.11	13.45
20.86	13.45
21.19	13.45
20.94	13.45
21.03	13.45
21.11	13.45
20.86	13.46
21.03	13.46
21.03	13.46
21.03	13.46
21.03	13.46
31.26	13.46
20.94	13.46
21.03	13.46
20.86	13.46
21.19	13.46
20.76	13.46
21.03	13.47
21.03	13.47
21.03	13.47
21.03	13.47
21.22	13.47
31.42	13.47
20.68	13.47
21.03	13.47
21.11	13.47
20.94	13.47
21.11	13.48
20.94	13.48
20.92	13.48
21.03	13.48
21.03	13.48
21.13	13.48
20.92	13.48
21.03	13.48
21.03	13.48
21.11	13.48
20.94	13.49
21.03	13.49
21.11	13.49
31.17	13.49
20.94	13.49
21.03	13.49
21.03	13.49
21.11	13.49
20.92	13.49
21.03	13.49
31.54	13.49
20.86	13.50
21.03	13.50
21.11	13.50
21.03	13.50
21.11	13.50
21.03	13.50
21.22	13.50
21.03	13.50
21.19	13.50
31.42	13.50
20.94	13.51
21.28	13.51
20.94	13.51
20.94	13.51
20.92	13.51
21.03	13.51
31.54	13.51
20.78	13.51
20.94	13.51
21.03	13.51
21.03	13.52
20.92	13.52
20.86	13.52
21.03	13.52
21.03	13.52
31.54	13.52
20.76	13.52
21.03	13.52
21.03	13.52
21.22	13.52
20.84	13.52
21.03	13.53
21.03	13.53
31.29	13.53
20.76	13.53
21.03	13.53
21.03	13.53
21.03	13.53
21.03	13.53
21.11	13.53
20.86	13.53
21.03	13.54
21.11	13.54
20.86	13.54
20.92	13.54
21.03	13.54
21.03	13.54
20.94	13.54
31.67	13.54
20.94	13.54
20.94	13.54
21.03	13.55
21.11	13.55
20.86	13.55
21.03	13.55
21.03	13.55
20.92	13.55
21.03	13.55
21.03	13.55
21.11	13.55
20.94	13.55
31.42	13.55
20.76	13.56
21.03	13.56
21.03	13.56
21.03	13.56
21.22	13.56
20.84	13.56
21.03	13.56
20.94	13.56
20.94	13.56
21.03	13.56
21.11	13.57
20.94	13.57
20.94	13.57
21.03	13.57
21.11	13.57
21.03	13.57
21.03	13.57
21.11	13.57
20.94	13.57
21.03	13.57
21.11	13.58
20.94	13.58
20.92	13.58
21.13	13.58
21.01	13.58
20.86	13.58
21.03	13.58
21.11	13.58
20.94	13.58
21.11	13.58
20.94	13.58
21.03	13.59
21.03	13.59
21.03	13.59
21.11	13.59
20.94	13.59
21.03	13.59
21.03	13.59
21.11	13.59
20.94	13.59
21.03	13.59
21.19	13.60
21.03	13.60
21.11	13.60
21.03	13.60
21.22	13.60
21.11	13.60
21.03	13.60
21.19	13.60
21.03	13.60
21.19	13.60
21.13	13.61
21.03	13.61
20.92	13.61
20.94	13.61
20.94	13.61
20.94	13.61
21.03	13.61
21.03	13.61
21.11	13.61
20.94	13.61
